person	personLabel	university	location	organisation
http://www.wikidata.org/entity/Q298045	Arvid Carlsson	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q25286	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q298045	Arvid Carlsson	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q25286	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q298317	Östen Undén	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q25457	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q298317	Östen Undén	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q25457	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q311567	Johannes Rydberg	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q26521	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q315622	K. G. Hammar	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q847665	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q321959	Martin P. Nilsson	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10680407	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q325547	Fredrik Böök	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10549200	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q330757	Gottfrid Billing	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10727357	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q333941	Lars Hörmander	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q2012747	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q333941	Lars Hörmander	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q2012747	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q335879	Torsten Hägerstrand	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q182007	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q345654	Carl Adolph Agardh	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10438626	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q345654	Carl Adolph Agardh	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10438626	http://www.wikidata.org/entity/Q10403937
http://www.wikidata.org/entity/Q358962	Ivar Wickman	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10570835	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q366765	Esaias Tegnér	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10438115	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q368529	Johan Wilhelm Dalman	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10605307	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q435781	Carl Jakob Sundevall	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q505102	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q442186	Anders Nygren	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10515876	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q455767	Göran Therborn	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q26345	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q455767	Göran Therborn	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q26345	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q455767	Göran Therborn	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q26345	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q455767	Göran Therborn	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q26345	http://www.wikidata.org/entity/Q632004
http://www.wikidata.org/entity/Q470384	Carl Wilhelm Oseen	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q2167	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q470384	Carl Wilhelm Oseen	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q2167	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q471175	Lars Vilks	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q25411	http://www.wikidata.org/entity/Q204457
http://www.wikidata.org/entity/Q471175	Lars Vilks	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q25411	http://www.wikidata.org/entity/Q1291884
http://www.wikidata.org/entity/Q487347	Christian Wilhelm Blomstrand	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10718572	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q490699	Anders Retzius	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10570835	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q491077	Anders Jahan Retzius	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10549200	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q491167	Anders Lindstedt	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10683735	http://www.wikidata.org/entity/Q204181
http://www.wikidata.org/entity/Q491167	Anders Lindstedt	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10683735	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q491167	Anders Lindstedt	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10683735	http://www.wikidata.org/entity/Q854280
http://www.wikidata.org/entity/Q491319	Anders Wiman	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q600999	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q491319	Anders Wiman	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q600999	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q503589	Herman Bernhard Lundborg	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10717797	http://www.wikidata.org/entity/Q31930745
http://www.wikidata.org/entity/Q5564138	Gunnar von Bahr	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10512824	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5565531	Anders Bárány	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q25286	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5565531	Anders Bárány	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q25286	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q5568454	Natanael Beckman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10518478	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5568454	Natanael Beckman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10518478	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q5568454	Natanael Beckman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10518478	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q5568454	Natanael Beckman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10518478	http://www.wikidata.org/entity/Q1935308
http://www.wikidata.org/entity/Q5570224	Ingmar Bengtsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5570282	Lennart Bengtsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54339	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q5570995	Anders Berch	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10688505	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5571127	Alfred Berg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10526862	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q5571227	Gösta Berg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q25732	http://www.wikidata.org/entity/Q1142142
http://www.wikidata.org/entity/Q5571370	Ruben G:son Berg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10604747	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q5571604	Johan Bergenhielm	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10549778	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5572041	Birger Bergh	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q26268	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q5572078	Johan Edvard Bergh	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10680648	http://www.wikidata.org/entity/Q167920
http://www.wikidata.org/entity/Q5573175	Carl Henrik Bergstrand	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10531377	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5573776	Nils Johan Berlin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10531743	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q5574883	Christer Betsholtz	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5574883	Christer Betsholtz	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5574883	Christer Betsholtz	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q5575855	Johannes Bilberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10577363	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5578068	Emanuel Björling	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10718088	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5580507	Daniel Boëthius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10718088	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5580742	Karl Bohlin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10680648	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q5581373	Hans G. Boman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q5581373	Hans G. Boman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q1144565
http://www.wikidata.org/entity/Q5581969	Gabriel von Bonsdorff	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q193367	http://www.wikidata.org/entity/Q414481
http://www.wikidata.org/entity/Q5582287	Johan Jakob Borelius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10670209	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q5582362	Göran Borg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q725826	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5582362	Göran Borg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q725826	http://www.wikidata.org/entity/Q854280
http://www.wikidata.org/entity/Q5582399	Ossian Edmund Borg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10519255	http://www.wikidata.org/entity/Q10503148
http://www.wikidata.org/entity/Q5582399	Ossian Edmund Borg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10519255	http://www.wikidata.org/entity/Q10576435
http://www.wikidata.org/entity/Q5584649	Gunnar Bramstång	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q21168	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5584649	Gunnar Bramstång	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q21168	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q5586843	Johan Valentin Broberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10680648	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q5590311	Anders Burius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q26498	http://www.wikidata.org/entity/Q953058
http://www.wikidata.org/entity/Q5590407	Eric Burman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10438161	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5590412	Erik Olof Burman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10709189	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5590823	Johan Busser	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10657749	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5591181	Anders Leonard Bygdén	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10676706	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q5591686	Helge Bäckström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10727452	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q4719427	Alexander Ljungqvist	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q1055	http://www.wikidata.org/entity/Q35794
http://www.wikidata.org/entity/Q4719427	Alexander Ljungqvist	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q1055	http://www.wikidata.org/entity/Q49210
http://www.wikidata.org/entity/Q4719427	Alexander Ljungqvist	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q1055	http://www.wikidata.org/entity/Q1481050
http://www.wikidata.org/entity/Q4724551	Ali Abkar	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q569040	http://www.wikidata.org/entity/Q3086568
http://www.wikidata.org/entity/Q4753826	Anders Jansson	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q1003201	http://www.wikidata.org/entity/Q10403937
http://www.wikidata.org/entity/Q4887795	Bengt Fredrik Fries	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10531398	http://www.wikidata.org/entity/Q1420103
http://www.wikidata.org/entity/Q4887795	Bengt Fredrik Fries	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10531398	http://www.wikidata.org/entity/Q3330828
http://www.wikidata.org/entity/Q4887827	Bengt Nordén	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q2167	http://www.wikidata.org/entity/Q836805
http://www.wikidata.org/entity/Q4919717	Björn E. Lindblom	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q49213
http://www.wikidata.org/entity/Q4936750	Inger Ashing	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q443840	http://www.wikidata.org/entity/Q215934
http://www.wikidata.org/entity/Q4936750	Inger Ashing	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q443840	http://www.wikidata.org/entity/Q47011663
http://www.wikidata.org/entity/Q4940074	Hilma Borelius	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q10570835	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q4946095	Karolina Ekholm	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q54337	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q4946095	Karolina Ekholm	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q54337	http://www.wikidata.org/entity/Q1061504
http://www.wikidata.org/entity/Q4946876	Louise Epstein	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q2211	http://www.wikidata.org/entity/Q1543058
http://www.wikidata.org/entity/Q4953055	Ann Heberlein	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q2211	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q4955014	Inger-Lena Hultberg	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q2167	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q4960315	Ulrika Kärnborg	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q26518	http://www.wikidata.org/entity/Q971383
http://www.wikidata.org/entity/Q4960315	Ulrika Kärnborg	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q26518	http://www.wikidata.org/entity/Q1126918
http://www.wikidata.org/entity/Q4961115	Lisbeth Larsson	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q1754738	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q4971163	Karin Olsson	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q1644288	http://www.wikidata.org/entity/Q971383
http://www.wikidata.org/entity/Q4971163	Karin Olsson	http://www.wikidata.org/entity/Q218506	http://www.wikidata.org/entity/Q1644288	http://www.wikidata.org/entity/Q6704094
