http://www.wikidata.org/entity/Q1296480	Efraim Liljequist	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q1296480	Efraim Liljequist	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q902589	Peter Jacob Hjelm	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q954771	Olof Celsius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q969611	Dag Hartelius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1480245
http://www.wikidata.org/entity/Q1372544	Gabriel Gustafson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1372544	Gabriel Gustafson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q204457
http://www.wikidata.org/entity/Q1372544	Gabriel Gustafson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q486156
http://www.wikidata.org/entity/Q1525959	Pehr Frigel	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10711493
http://www.wikidata.org/entity/Q770555	Bror Yngve Sjöstedt	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1420103
http://www.wikidata.org/entity/Q699801	Sigvard Arne Eklund	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q41984
http://www.wikidata.org/entity/Q640991	Gustaf Retzius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q640991	Gustaf Retzius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q557382	Elias Tillandz	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q414481
http://www.wikidata.org/entity/Q692166	Arne Beurling	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q763914	Gustaf Åkerman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q731379	Clas Theodor Odhner	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q731379	Clas Theodor Odhner	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q731379	Clas Theodor Odhner	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10403937
http://www.wikidata.org/entity/Q565604	Bert Bolin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q692994	Henric Benzelius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q761545	Johan Andreas Murray	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q152838
http://www.wikidata.org/entity/Q644739	Magnus Nyrén	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q845924
http://www.wikidata.org/entity/Q517894	Bengt Westerlund	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q588259	Hans Rosling	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
